Id,Label,Lat,Lng,Country,airportID,Mass,Dist2Air
n210,Jülich NW Germany,50.9294013977,6.3640298843,Germany,582,6140.0,25.895174123941246
n787,Düsseldorf NW Germany,51.2156295776,6.7760400772,Germany,345,13201.0,5.116171652748246
n280,Aachen NW Germany,50.7782287598,6.088640213,Germany,582,14675.0,16.674400074903
n372,Nottingham England United Kingdom,52.9452018738,-1.1407500505,United Kingdom,523,22421.0,11.095165056550439
n252,Marburg an der Lahn HE Germany,50.8055000305,8.7775802612,Germany,400,10055.0,49.117882465995564
n516,Ulm BW Germany,48.3945999146,9.9685602188,Germany,3986,10455.0,30.691079761968147
n330, Miyagi Japan,38.4269828796,141.035888672,Japan,2347,421.0,20.868844758775424
n378,Las Vegas NV United States,36.1719093323,-115.139968872,United States,3877,5429.0,6.383047058105616
n371,Brighton England United Kingdom,50.8123893738,-0.0918599963,United Kingdom,507,8670.0,48.663664185008
n409,Chandigarh Chandigarh India,30.703420639,76.7894515991,India,3089,6677.0,2.0700643128398957
n1204,Innsbruck Tyrol Austria,47.2650985718,11.3489999771,Austria,1610,11681.0,0.41159473091323606
n559,  Armenia,40.1833343506,44.5166664124,Armenia,3964,2688.0,6.846552873679024
n222,Graz Styria Austria,47.0556983948,15.4168996811,Austria,1609,11747.0,4.591901317380475
n206,Halifax NS Canada,44.6496009827,-63.5946998596,Canada,73,13031.0,16.524549716253738
n299,Chongqing Chongqing China,29.5509490967,106.519348145,China,3393,1.0,13.752164485770345
n279,Fukuoka Fukuoka Japan,33.5839653015,130.412857056,Japan,2305,27745.0,2.181583073481041
n533,Xi'an Shaanxi China,34.2632484436,108.93183136,China,3379,21387.0,16.342236707101005
n367,Jinan Shandong China,36.6664390564,116.964859009,China,4108,11913.0,19.15581412933828
n307,Kobe Hyogo Japan,34.6844215393,135.182342529,Japan,3943,15149.0,4.278526372268796
n1127,Bratislava Bratislava Slovakia,48.1696205139,17.1295108795,Slovakia,1745,11796.0,3.831835712452146
n1073,Tartu Tartumaa Estonia,58.3760299683,26.7255191803,Estonia,416,4144.0,4.905347836721472
n384,Stillwater OK United States,36.1164207458,-97.0586166382,United States,3863,5297.0,58.49234864677583
n549,Quebec QC Canada,46.8123016357,-71.2221984863,Canada,111,13766.0,8.224961723434024
n498,Mannheim BW Germany,49.4812011719,8.4827098846,Germany,356,9521.0,1.533294804404067
n1009,Bergen Hordaland Norway,60.3928985596,5.3285999298,Norway,636,9516.0,7.844048680945798
n427,Jena TH Germany,50.9203987122,11.5907001495,Germany,339,12697.0,27.838796216053527
n680,Katlenburg-Lindau NI Germany,51.6815681458,10.0992298126,Germany,400,628.0,36.29743722070479
n228,Bordeaux Aquitaine France,44.8549995422,-0.5744699836,France,1264,15900.0,7.152945146219111
n130,Yokohama Kanagawa Japan,35.4666900635,139.621841431,Japan,2279,29134.0,47.62306782148269
n439,Lima Lima Peru,-12.056139946,-77.026802063,Peru,2789,1871.0,6.369457194058157
n318,Okayama Okayama Japan,34.6652183533,133.92250061,Japan,2327,446.0,7.39849678143499
n112,University MS United States,34.3650093079,-89.5324020386,United States,5773,3358.0,44.02334185862557
n363,Pullman WA United States,46.7301483154,-117.181472778,United States,3944,11810.0,3.533414117038821
n657,Lanzhou Gansu China,36.0699615479,103.750213623,China,6431,12195.0,8.116203196421635
n254,Cape Town Western Cape South Africa,-33.920501709,18.4211997986,South Africa,797,10553.0,10.787214678386952
n829,Aberdeen Scotland United Kingdom,57.1454811096,-2.1027200222,United Kingdom,532,13010.0,5.28140149978841
n471,Busan Busan South Korea,35.1779289246,129.078475952,South Korea,2372,12419.0,7.921096037680243
n437,Würzburg BY Germany,49.8035011292,9.9440202713,Germany,347,12749.0,54.46336198881609
n328,Bozeman MT United States,45.6793212891,-111.033180237,United States,4020,3747.0,9.145747419672647
n273,Riyadh Riyadh Saudi Arabia,24.6472892761,46.714679718,Saudi Arabia,2082,6824.0,21.465317994050075
n556,Delhi Delhi India,28.6449794769,77.2164306641,India,3093,5974.0,8.755850125028209
n459,Johannesburg Gauteng South Africa,-26.187210083,28.0278606415,South Africa,813,7448.0,13.92838515143672
n603,Trondheim Sør-Trøndelag Norway,63.3713989258,10.3622999191,Norway,665,9123.0,18.36681302615851
n548,Woods Hole MA United States,41.5276985168,-70.6674423218,United States,4265,3435.0,9.778820044689732
n730,Floirac  France,44.286781311,1.9992599487,France,1289,1.0,25.306856167580893
n435,Beirut Beirut Lebanon,33.896068573,35.506778717,Lebanon,2177,4000.0,5.297388417490748
n317,Clemson SC United States,34.6826782227,-82.8405838013,United States,4034,5820.0,38.218619544321996
n85,Bucharest Bucharest Romania,44.4342918396,26.1029605865,Romania,1657,12089.0,9.525458349909206
n698,Tao Yuan  Taiwan,23.5974197388,120.602302551,Taiwan,2268,4230.0,46.11462937880239
n268,Ruston LA United States,32.5304985046,-92.639793396,United States,3732,893.0,35.102676595877874
n431,Greensboro NC United States,36.0689888,-79.7947006226,United States,4008,3332.0,8.206695281653854
n68,Reno NV United States,39.527381897,-119.813438416,United States,3807,5636.0,3.1070624574449575
n65,Auckland Auckland New Zealand,-36.8523292542,174.763900757,New Zealand,2006,15421.0,10.867893576089735
n564,Siena Tosc. Italy,43.3182983398,11.3253002167,Italy,1563,6265.0,34.4973022235277
n387,Umeå Västerbotten Sweden,63.8181991577,20.3117008209,Sweden,728,8328.0,2.0245468370933413
n709,Huntsville AL United States,34.7291297913,-86.5849761963,United States,4113,2913.0,12.528619761624753
n547,Muncie IN United States,40.1931610107,-85.381729126,United States,4041,1682.0,55.133298715955455
n350,Stuttgart BW Germany,48.7676696777,9.1719198227,Germany,350,15930.0,5.838504739526254
n527,Sapporo Hokkaido Japan,43.0552520752,141.345474243,Japan,2287,23741.0,26.121073463224683
n1859,Košice Kosice Slovakia,48.7074890137,21.2578392029,Slovakia,1746,3787.0,3.1633368379041045
n452,Maastricht Limburg Netherlands,50.8460006714,5.7234401703,Netherlands,582,12245.0,4.97220950136804
n375,Regensburg BY Germany,49.0239982605,12.0759000778,Germany,346,9573.0,48.15477593771861
n797,Bari Pugl. Italy,41.1031990051,16.8645992279,Italy,1501,9962.0,5.947382575167643
n272,Cairo Cairo Egypt,30.045419693,31.2421092987,Egypt,1128,14087.0,11.110019937243278
n61,Santa Fe NM United States,35.6916809082,-105.937957764,United States,3784,999.0,9.942194720938897
n713,Greenville NC United States,35.6072006226,-77.3802337646,United States,6959,4091.0,1.9604429147600468
n310,Las Cruces NM United States,32.3069000244,-106.77784729,United States,3559,3255.0,41.725253238244484
n417,Nairobi Nairobi Kenya,-1.2736699581,36.8749008179,Kenya,4059,2561.0,4.804233856031349
n137,Durham England United Kingdom,54.7787017822,-1.5698800087,United Kingdom,521,9324.0,18.52313433167296
n637,Odense South Denmark Denmark,55.3816299438,10.3972101212,Denmark,608,5268.0,54.60787239864068
n411,Aubière Auvergne France,45.7524986267,3.1313400269,France,1330,7211.0,2.9823876169942887
n449,Logan UT United States,41.7361793518,-111.834846497,United States,3536,4301.0,65.90216784288792
n844,Antwerp Flemish Region Belgium,51.2351989746,4.4238801003,Belgium,299,9796.0,3.531980135828752
n545,Salonica Central Macedonia Greece,40.648399353,22.935300827,Greece,1486,13796.0,9.084765262160932
n606,Darmstadt HE Germany,49.8534011841,8.6465196609,Germany,340,7861.0,12.807564320751261
n242,Nancy Lorraine France,48.6957015991,6.1803898811,France,1320,10747.0,20.051279335652023
n102,Shenyang Liaoning China,41.7872581482,123.404006958,China,4144,10732.0,28.58430903868393
n1136,Wuxi Jiangsu China,31.5771598816,120.291320801,China,6390,1880.0,9.92091118759817
n546,Cuernavaca MOR Mexico,19.0007991791,-99.2603988647,Mexico,1850,3205.0,30.619130113417953
n297,Guelph ON Canada,43.5172996521,-80.2176971436,Canada,79,9133.0,8.959781803394712
n337,T'ainan  Taiwan,22.9918251038,120.196815491,Taiwan,2270,17120.0,2.920933744183663
n404,Houghton MI United States,47.1218605042,-88.570022583,United States,5732,2001.0,4.9798570552823325
n335,St. George’s  Grenada,12.0524702072,-61.7424201965,Grenada,2882,69.0,4.455228370582116
n380,Greifswald MV Germany,54.0897445679,13.3912439346,Germany,5557,4666.0,34.18531849697514
n744,Porto Alegre RS Brazil,-30.0341491699,-51.2280082703,Brazil,2599,10791.0,4.357643196485279
n140,Ulsan Ulsan South Korea,35.538269043,129.313323975,South Korea,2374,1493.0,4.3834904018839715
n618,Coventry England United Kingdom,52.4370002747,-1.5264099836,United Kingdom,469,10781.0,9.405044909404111
n868,Nice PACA France,43.7010993958,7.2722101212,France,1354,6333.0,4.07713065385556
n1028,Nantes Loire Region France,47.2113990784,-1.5469299555,France,1418,9176.0,5.014836817572967
n306,Chennai Tamil Nadu India,13.050330162,80.1885910034,India,3144,15927.0,3.901289525836582
n531,Beersheba Southern Israel,31.2464561462,34.7961807251,Israel,1590,10222.0,53.11660205174401
n135,San Juan  Puerto Rico,18.4515228271,-66.069480896,United States,2890,3920.0,4.5118789087016
n607,Thousand Oaks CA United States,34.1853599548,-118.892776489,United States,3484,2272.0,32.42017145515928
n511,Bochum NW Germany,51.4819984436,7.2126398087,Germany,373,21815.0,17.368802547870555
n715,Wageningen Gelderland Netherlands,51.9696006775,5.6652002335,Netherlands,4198,10676.0,32.54861969523322
n290,Eindhoven North Brabant Netherlands,51.4483985901,5.4896302223,Netherlands,585,9223.0,4.957459817031574
n429,Carbondale IL United States,37.7272987366,-89.2157974243,United States,6825,4216.0,11.346103937279215
n641,Catania Sic. Italy,37.5074005127,15.0925998688,Italy,1509,7229.0,3.152610604952781
n875,Jyväskylä West and Inner Finland Finland,62.2134017944,25.7182006836,Finland,430,3476.0,12.918115824304298
n820,Hilo HI United States,19.7192401886,-155.081848144,United States,3514,847.0,62.69347459962872
n230,Changchun Jilin China,43.8841514587,125.30368042,China,4380,17895.0,25.40627684652503
n393,Ås Akershus Norway,59.6669998169,10.7862997055,Norway,657,2357.0,19.902561964647056
n651,Moscow ID United States,46.7323684692,-117.000541687,United States,3944,11810.0,5.223774832943567
n336,Terre Haute IN United States,39.4664916992,-87.413230896,United States,4049,1137.0,60.63058758672184
n476,Fargo ND United States,46.8759117126,-96.7817611694,United States,4292,4869.0,3.482939486433242
n276,Harbin Heilongjiang China,45.755531311,126.639511108,China,3400,11797.0,20.883805311056303
n39,Temple TX United States,31.0974693298,-97.3430328369,United States,3775,1491.0,28.82568567469149
n103,Missoula MT United States,46.8727798462,-113.996231079,United States,4216,2635.0,5.37355878437061
n711,Mount Pleasant MI United States,43.5972290039,-84.7681503296,United States,4128,1263.0,34.75305105654429
n1596,Tampere West and Inner Finland Finland,61.4978408813,23.762720108,Finland,458,6013.0,7.794703469151837
n926,Hsinchu  Taiwan,24.8061790466,120.968917847,Taiwan,2276,45.0,25.00643554350457
n1260,Lecce Pugl. Italy,40.3679008484,18.2024002075,Italy,1506,3189.0,24.09617374460402
n296,Delft South Holland Netherlands,51.9800987244,4.3570299149,Netherlands,591,33021.0,3.769733378943862
n71,Evansville IN United States,37.9770812988,-87.5640487671,United States,4018,661.0,4.484558026934082
n447,Kampala Central Uganda,0.3253799975,32.586971283,Uganda,1187,1259.0,21.921081915501038
n1002,Bremen HB Germany,53.0750999451,8.804690361,Germany,353,7251.0,2.0484625940440773
n786,Dundee Scotland United Kingdom,56.4623908997,-3.0517199039,United Kingdom,540,9043.0,1.201556731993409
n803,York England United Kingdom,53.945098877,-1.0792499781,United Kingdom,517,9356.0,24.285415298393833
n807,Kyiv Kyiv City Ukraine,50.4505691528,30.524269104,Ukraine,2939,15807.0,17.87146935744219
n347,Springfield IL United States,39.8010482788,-89.6436004639,United States,4336,1843.0,3.4867973561482546
n407,Kokomo IN United States,40.4865112305,-86.1262435913,United States,3585,123.0,53.880363783683066
n57,Zagreb Grad Zagreb Croatia,45.8018989563,15.9470996857,Croatia,1208,14253.0,7.140192920638117
n270,Kaohsiung  Taiwan,22.6201400757,120.312263489,Taiwan,2264,14855.0,3.826308876925037
n529,Fairbanks AK United States,64.8450775146,-147.722061157,United States,3832,2538.0,4.453888584960819
n368,Belo Horizonte MG Brazil,-19.9685993195,-43.9455986023,Brazil,2537,8543.0,23.184085959949236
n506,El Paso TX United States,31.7591590881,-106.487487793,United States,3559,2339.0,7.259654588901516
n238,Essen NW Germany,51.4518089294,7.01060009,Germany,345,20483.0,15.376024337190362
n656,Villigen AG Switzerland,47.5261993408,8.2133598328,Switzerland,1678,3690.0,16.240907054389925
n912,Wichita KS United States,37.6869812012,-97.3355789185,United States,3457,2198.0,5.913255774099409
n415,Jiddah Mecca Saudi Arabia,21.4816799164,39.1828613281,Saudi Arabia,2072,1785.0,13.776029284922984
n871,Groton CT United States,41.346031189,-72.0313186646,United States,3641,3350.0,41.369142880674566
n260,Surrey England United Kingdom,51.2473983765,-0.4194482267,United Kingdom,507,10757.0,16.000345358076828
n883,Kharkiv Kharkiv Ukraine,50.0042381287,36.2357597351,Ukraine,6105,6217.0,5.995074387350952
n642,Niigata Niigata Japan,37.9233016968,139.045944214,Japan,4381,96.0,24.354949196506126
n499,Roskilde Zealand Denmark,55.657699585,12.1069002151,Denmark,609,3598.0,21.58720912059592
n473,St. Andrews Scotland United Kingdom,56.3194999695,-2.8434300423,United Kingdom,540,6972.0,11.537229656416226
n726,Quito Pichincha Ecuador,-0.2056699991,-78.5087432861,Ecuador,2688,500.0,4.678292125984128
n383,Shenzhen Guangdong China,22.556219101,114.118789673,China,3374,1883.0,20.47423280703749
n314,Socorro NM United States,34.059928894,-106.891838074,United States,4019,1083.0,69.61188855330863
n125,Perugia Umbr. Italy,43.1059989929,12.390999794,Italy,1567,6162.0,6.204944275069782
n1318,Belfast Northern Ireland United Kingdom,54.577457428,-5.991191864,United Kingdom,467,7.0,5.516889401148149
n365,Coimbra Coimbra Portugal,40.1987991333,-8.4083795547,Portugal,1636,5596.0,73.88895847671012
n762,Bolzano Tr.A.A. Italy,46.5001983643,11.3533000946,Italy,1536,437.0,3.0461597618408964
n843,Mobile AL United States,30.6863899231,-88.053237915,United States,3782,2764.0,11.268452486141488
n313,Dalian Liaoning China,38.8995513916,121.557701111,China,3404,12899.0,4.681859785267685
n893,Brno South Moravia Czech Republic,49.2043991089,16.6553993225,Czech Republic,1588,8900.0,4.0721608912325635
n616,Qingdao Shandong Peoples R China,36.07361,120.360692,China,3390,7002.0,13.321759880449587
n463,Binghamton NY United States,42.098690033,-75.9113616943,United States,4129,3533.0,8.370133675313468
n1096,Mayaguez  Puerto Rico,18.2036800385,-67.1468963623,United States,2888,1057.0,3.5951317733531725
n101,Porto Porto Portugal,41.1491012573,-8.6728801727,Portugal,1636,10533.0,6.85100867932376
n835,Pocatello ID United States,42.8747406006,-112.450569153,United States,5760,1062.0,7.749658534898295
n842,Spokane WA United States,47.6572608948,-117.412277222,United States,3467,1197.0,6.220849814234103
n419,Constance BW Germany,47.676700592,9.1828804016,Germany,382,4238.0,15.291774598720608
n1259,Arcavacata di Rende Cal. Italy,39.3585014343,16.2084007263,Italy,1508,3306.0,31.35776777131302
n535,Zaragoza Aragon Spain,41.6665000916,-0.8773199916,Spain,1252,8579.0,8.476444210322988
n557,Valparaíso Valparaíso Chile,-33.0285987854,-71.6359024048,Chile,2650,1591.0,55.2129429291515
n686,Hiroshima Hiroshima Japan,34.3838806152,132.447937012,Japan,2326,8387.0,27.117182425874184
n1035, Saga Japan,33.3005332947,130.096542358,Japan,5996,540.0,15.798819625811673
n636,Boise ID United States,43.6069793701,-116.193412781,United States,3495,1789.0,3.292718077153125
n166,Pellston MI United States,45.5517311096,-84.7844772339,United States,5762,8.0,1.4503649062433952
n302,Wellington Wellington New Zealand,-41.2889404297,174.776275635,New Zealand,2042,7245.0,3.0431147756585806
n634,Christchurch Canterbury New Zealand,-43.5310096741,172.637786865,New Zealand,2009,7019.0,6.021594341683922
n508,Pohang North Gyeongsang South Korea,36.0378684998,129.366271973,South Korea,2380,6885.0,4.595460355896137
n558,Harrisonburg VA United States,38.4515304565,-78.8690414429,United States,7062,1276.0,13.04853635893047
n491,Bar Harbor ME United States,44.3893508911,-68.2074203491,United States,4025,1110.0,8.676592438778775
n1716,Belgrade Centralna Srbija Serbia,44.8130989075,20.4632606506,Serbia,1739,12602.0,7.562652211097178
n269,Danville PA United States,40.9641609192,-76.6161193848,United States,3584,1608.0,24.902552227549872
