id, name, Metro_name, latitude, longitude, mergeList, totalDegree
4149,"Xuzhou Guanyin Airport","Xuzhou",34.16,117.11,4149|,6202.0
6353,"Dayong Airport","Dayong",29.1028,110.443,6353|,6188.0
3977,"Aden Intl","Aden",12.829542,45.028792,3977|,6186.6666870117
691,"Save","SE232",57.774722,11.870372,691|693|686|689|690|692|694|695|,6140.0
2762,"El Alto Intl","La Paz",-16.513339,-68.192256,2762|1816|,6084.0
2962,"Mineralnyye Vody","Mineralnye Vody",44.225072,43.081889,2962|,6024.0
3105,"Lucknow","Lucknow",26.760594,80.889339,3105|,6018.0
1063,"Monrovia Roberts Intl","Monrovia",6.233789,-10.362311,1063|1062|,6006.0
1997,"Port Vila Bauerfield","Port-vila",-17.699325,168.319794,1997|,5990.6666641235
1807,"General Ignacio P Garcia Intl","Hermosillo",29.095858,-111.047858,1807|,5978.0
2992,"Ufa","Ufa",54.557511,55.874417,2992|,5964.0
6400,"Mianyang Airport","Mianyang",31.4281,104.741,6400|,5906.0
196,"Yellowknife","Yellowknife",62.462778,-114.440278,196|,5828.0
6351,"Beihai Airport","Beihai",21.5394,109.294,6351|,5796.0
132,"Rankin Inlet","Rankin Inlet",62.81139,-92.115833,132|,5760.0
1102,"Amilcar Cabral Intl","Amilcar Cabral",16.741389,-22.949444,1102|,5756.0
1881,"Daniel Oduber Quiros Intl","Liberia",10.593289,-85.544408,1881|,5736.0
4111,"Roschino","Tyumen",57.189567,65.3243,4111|,5728.0
3069,"Shah Amanat Intl","Chittagong",22.249611,91.813286,3069|,5685.5
1066,"Saiss","Fes",33.927261,-4.977958,1066|7910|,5660.0
3380,"Chinggis Khaan Intl","Ulan Bator",47.843056,106.766639,3380|9321|,5597.0
2968,"Balandino","Chelyabinsk",55.305836,61.503333,2968|,5576.0
4150,"Esfahan Shahid Beheshti Intl","Isfahan",32.750836,51.861267,4150|,5505.0
1742,"Pristina","Pristina",42.572778,21.035833,1742|,5505.0
5673,"El Aroui Airport","El Aroui",34.9888,-3.02821,5673|,5488.0
5475,"Nantong Airport","Nantong",32.0708,120.976,5475|,5480.0
891,"Malabo","Malabo",3.755267,8.708717,891|,5457.0
1772,"La Mesa Intl","San Pedro Sula",15.452639,-87.923556,1772|,5427.3332519531
1080,"Ibn Batouta","Tanger",35.726917,-5.916889,1080|,5426.0
2699,"Silvio Pettirossi Intl","Asuncion",-25.23985,-57.519133,2699|,5388.0
2976,"Ashgabat","Ashkhabad",37.986814,58.360967,2976|,5357.0
2430,"Kalibo","Kalibo",11.679431,122.376294,2430|,5336.6666259766
189,"St Johns Intl","St. John's",47.61861,-52.751945,189|,5327.9999542236
3250,"Sam Ratulangi","Manado",1.549447,124.925878,3250|,5326.0
8876,"Yangzhou Taizhou Airport","Yangzhou",32.5617,119.715,8876|,5316.0
3266,"Miri","Miri",4.322014,113.986806,3266|,5314.0
2562,"Santa Genoveva","Goiania",-16.632033,-49.220686,2562|,5282.0
6394,"Yiwu Airport","Yiwu",29.3447,120.032,6394|,5261.3333435059
3273,"Sultan Syarif Kasim Ii","Pekanbaru",0.460786,101.444539,3273|,5230.0
4069,"Bermuda Intl","Bermuda",32.364042,-64.678703,4069|,5228.0
4367,"Aktau","Aktau",43.86005,51.091978,4367|,5208.0
3066,"Vishakhapatnam","Vishakhapatnam",17.721167,83.224483,3066|,5160.0
4274,"Nizhny Novgorod","Nizhniy Novgorod",56.230119,43.784042,4274|,5147.0
2947,"Odesa Intl","Odessa",46.426767,30.676464,2947|,5146.6666259766
4105,"Windhoek Hosea Kutako International Airport","Windhoek",-22.486667,17.4625,4105|5645|,5136.9333496094
886,"Pointe Noire","Pointe-noire",-4.816028,11.886597,886|,5108.0
3303,"Sultan Ismail","Johor Bahru",1.641308,103.669619,3303|,5106.0
2555,"Hercilio Luz","Florianopolis",-27.670489,-48.547181,2555|,5092.0
6357,"Zhanjiang Airport","Zhanjiang",21.2144,110.358,6357|,5074.6666564941
3174,"Krabi","Krabi",8.095969,98.988764,3174|,5057.0
3244,"Sentani","Jayapura",-2.576953,140.516372,3244|,5005.0
5674,"Praia International Airport","Praia, Santiago Island",14.9245,-23.4935,5674|,4992.0
2882,"Point Salines Intl","Point Salines",12.004247,-61.786192,2882|,4988.0
1488,"Dionysios Solomos","EL621",37.750853,20.88425,1488|,4980.0
1761,"Gregorio Luperon Intl","Puerto Plata",19.7579,-70.570033,1761|,4975.0
3135,"Coimbatore","Coimbatore",11.030031,77.043383,3135|,4944.0
3366,"Dongshan","Hailar",49.204997,119.825,3366|,4940.0
994,"Seychelles Intl","Mahe",-4.674342,55.521839,994|,4920.0
6385,"Shubuling Airport","Linyi",35.0461,118.412,6385|,4910.0
3098,"Jaipur","Jaipur",26.824192,75.812161,3098|,4901.3333740234
6393,"Yancheng Airport","Yancheng",33.3856,120.125,6393|,4896.0
2597,"Augusto Severo","Natal",-5.911417,-35.247717,2597|,4862.0
6380,"Jingdezhen Airport","Jingdezhen",29.3386,117.176,6380|,4856.0
915,"Dzaoudzi Pamandzi","Dzaoudzi",-12.804722,45.281113,915|,4831.0
2933,"Khomutovo","Yuzhno-sakhalinsk",46.888672,142.717531,2933|,4798.0
3143,"Mangalore","Mangalore",12.961267,74.890069,3143|,4756.0
2945,"Lviv Intl","Lvov",49.8125,23.956111,2945|,4710.0
1479,"Santorini","EL422",36.399169,25.479333,1479|1468|4193|4194|4195|5787|,4688.6667480469
2005,"La Tontouta","Noumea",-22.014553,166.212972,2005|2001|,4685.0
6776,"Sialkot Airport","Sialkot",32.5356,74.3639,6776|,4682.0
3305,"Langkawi Intl","Pulau",6.329728,99.728667,3305|,4672.0
2134,"Bandar Abbass Intl","Bandar Abbas",27.218317,56.37785,2134|2138|,4670.0
3901,"Achmad Yani","Semarang",-6.971447,110.374122,3901|,4644.0
1103,"Rabil","Boa Vista",16.136531,-22.888897,1103|2533|,4636.0
2538,"Campo Grande","Campo Grande",-20.468667,-54.6725,2538|,4624.0
3040,"Bagdogra","Baghdogra",26.681206,88.328567,3040|,4590.0
6391,"Nanping Wuyishan Airport","Wuyishan",27.7019,118.001,6391|,4588.0
2850,"Del Caribe Intl Gen Santiago Marino","Porlamar",10.912926,-63.967581,2850|,4580.0
3008,"Devi Ahilyabai Holkar","Indore",22.721786,75.801086,3008|,4576.0
4352,"Alykel","Norilsk",69.311053,87.332183,4352|,4560.0
6343,"Changzhi Airport","Changzhi",36.2475,113.126,6343|,4528.0
979,"Maputo","Maputo",-25.920836,32.572606,979|,4499.6667480469
8401,"Lombok International Airport","Praya",-8.757322,116.276675,8401|,4498.0
3177,"Samui","Ko Samui",9.547794,100.062272,3177|,4461.0
2616,"Marechal Cunha Machado Intl","Sao Luis",-2.585361,-44.234139,2616|,4452.0
1957,"Philip S W Goldson Intl","Belize City",17.539144,-88.308203,1957|,4448.0
1120,"Bujumbura Intl","Bujumbura",-3.324019,29.318519,1120|,4440.0
4130,"Baghdad International Airport","Baghdad",33.262539,44.234578,4130|,4430.0
6414,"Yanji Airport","Yanji",42.8828,129.451258,6414|,4404.0
1776,"Toncontin Intl","Tegucigalpa",14.060883,-87.217197,1776|,4400.0
2162,"Tabriz Intl","Tabriz",38.133889,46.235,2162|,4394.0
221,"Mohamed Boudiaf Intl","Constantine",36.276028,6.620386,221|,4363.5
2958,"Omsk","Omsk",54.967042,73.310514,2958|9359|,4356.0
3330,"Townsville","Townsville",-19.2525,146.765278,3330|,4328.0
286,"Habib Bourguiba Intl","Monastir",35.758056,10.754722,286|,4318.0
3015,"Dr Ambedkar Intl","Nagpur",21.092192,79.047183,3015|,4308.0
3222,"Mandalay Intl","Mandalay",21.702156,95.977928,3222|,4280.0
1203,"Pula","HR036",44.893533,13.922192,1203|,4277.0
2059,"Abha","Abha",18.240367,42.656625,2059|,4265.0
1923,"Juan Gualberto Gomez Intl","Varadero",23.034445,-81.435278,1923|,4254.0
6383,"Lianyungang Airport","Lianyungang",34.55,119.25,6383|,4252.0
1646,"Sarajevo","Sarajevo",43.824583,18.331467,1646|,4220.6666564941
1959,"Rarotonga Intl","Avarua",-21.202739,-159.805556,1959|,4208.0
1800,"Cozumel Intl","Cozumel",20.522403,-86.925644,1800|9292|,4204.0
7056,"Charlotte County-Punta Gorda Airport",39460,26.919722,-81.990556,7056|9187|,4200.0
3908,"Syamsudin Noor","Banjarmasin",-3.442356,114.762553,3908|,4196.0
2638,"Goiabeiras","Vitoria",-20.258056,-40.286389,2638|,4190.0
2940,"Donetsk Intl","Donetsk",48.073611,37.739722,2940|,4188.6666183472
1797,"General R Fierro Villalobos Intl","Chihuahua",28.702875,-105.964567,1797|,4188.0
1792,"Culiacan Intl","Culiacan",24.764547,-107.474717,1792|,4188.0
3112,"Srinagar","Srinagar",33.987139,74.77425,3112|,4186.0
2244,"Francisco C Ada Saipan Intl",1805247,15.119003,145.729356,2244|,4175.0
55,"Iqaluit","Iqaluit",63.75639,-68.555832,55|,4160.0
6384,"Huangyan Luqiao Airport","Huangyan",28.5622,121.429,6384|,4112.0
4301,"Jiuzhaigou Huanglong","Jiuzhaigou",32.857,103.683,4301|,4094.0
120,"Regina Intl","Regina",50.431944,-104.665833,120|,4088.0
3875,"Key West Intl",28580,24.556111,-81.759556,3875|3746|4281|7069|7515|7889|8475|,4084.0
2109,"Kish Island","Kish Island",26.526156,53.980211,2109|,4080.0
4364,"Novyi Urengoy","Novy Urengoy",66.041811,76.313938,4364|,4078.0
4140,"Diosdado Macapagal International","Angeles City",15.185833,120.560278,4140|,4072.0
4090,"Francisco Bangoy International","Davao",7.125522,125.645778,4090|,4064.0
1050,"Banjul Intl","Banjul",13.337961,-16.652206,1050|,4040.0
498,"Guernsey","Guernsey",49.434956,-2.601969,498|,4000.0
1854,"General Heriberto Jara Intl","Vera Cruz",19.145931,-96.187267,1854|,3992.0
6342,"Chifeng Airport","Chifeng",42.235,118.908,6342|,3976.0
2952,"Khrabrovo","Kaliningrad",54.89005,20.592633,2952|,3974.0
1826,"General Rafael Buelna Intl","Mazatlan",23.161356,-106.266072,1826|,3960.0
202,"Sept Iles","Sept-iles",50.223333,-66.265556,202|,3920.0
2090,"Taif","Taif",21.483418,40.544334,2090|,3918.0
3256,"Pattimura","Ambon",-3.710264,128.089136,3256|,3912.0
2387,"Ishigaki","Okinawa",24.344525,124.186983,2387|2390|2388|2385|2386|2389|2391|2392|2393|2395|2396|7552|9148|,3907.0
4074,"Honiara International","Honiara",-9.428,160.054789,4074|,3900.0
1145,"Mombasa Moi Intl","Mombasa",-4.034833,39.59425,1145|,3876.0
2288,"Hakodate","Hokkaido",41.77,140.821944,2288|2299|5994|2290|2286|2291|2294|2298|2289|2293|2300|2301|5995|8436|8437|,3871.0
1948,"Grand Bahama Intl","Freeport",26.558686,-78.695553,1948|,3860.0
2221,"Quetta","Quetta",30.251369,66.937764,2221|,3852.0
6379,"Ganzhou Airport","Ganzhou",25.8258,114.912,6379|,3844.0
1850,"Licenciado Adolfo Lopez Mateos Intl","Toluca",19.337072,-99.566008,1850|,3818.0
3289,"Sultan Mahmud Badaruddin Ii","Palembang",-2.89825,104.699903,3289|,3812.0
275,"Port Harcourt Intl","Port Hartcourt",5.015494,6.949594,275|,3794.0
6150,"Namangan Airport","Namangan",40.9846,71.5567,6150|,3792.0
2067,"Gassim","Gassim",26.302822,43.773911,2067|,3769.3333435059
6356,"Bailian Airport","Liuzhou",24.2075,109.391,6356|,3750.0
2613,"Leite Lopes","Ribeirao Preto",-21.134167,-47.774189,2613|,3748.0
2590,"Zumbi Dos Palmares","Maceio",-9.510808,-35.791678,2590|,3740.0
3298,"Sultan Ismail Petra","Kota Bahru",6.16685,102.293014,3298|,3726.0
166,"Saskatoon J G Diefenbaker Intl","Saskatoon",52.170834,-106.699722,166|,3720.0
1815,"Guanajuato Intl","Del Bajio",20.993464,-101.480847,1815|,3706.0
1863,"Managua Intl","Managua",12.141494,-86.168178,1863|,3686.3332824707
1191,"Burgas","BG341",42.569583,27.515236,1191|,3635.0
3061,"Patna","Patina",25.591317,85.087992,3061|,3618.0
1910,"Frank Pais Intl","Holguin",20.785589,-76.315108,1910|,3611.0
2214,"Multan Intl","Multan",30.203222,71.419111,2214|,3603.86668396
1016,"Kamuzu Intl","Lilongwe",-13.789378,33.781,1016|,3596.9333496094
3397,"Kashi","Kashi",39.542922,76.019956,3397|,3569.3334960938
6360,"Xiangfan Airport","Xiangfan",32.1506,112.291,6360|,3564.0
6348,"Tongliao Airport","Tongliao",43.5567,122.2,6348|,3536.0
1186,"Zanzibar","Zanzibar",-6.222025,39.224886,1186|,3535.0
1759,"Casa De Campo Intl","La Romana",18.450711,-68.911833,1759|,3530.0
2443,"Ambrosio L V Taravella","Cordoba",-31.323619,-64.207953,2443|,3524.0
2972,"Nizhnevartovsk","Nizhnevartovsk",60.949272,76.483617,2972|,3520.0
3974,"Riyan","Mukalla",14.662639,49.375028,3974|,3511.6666870117
645,"Karmoy","NO043",59.345267,5.208364,645|,3501.5999755859
3100,"Jammu","Jammu",32.689142,74.837389,3100|,3500.0
87,"Kelowna","Kelowna",49.956112,-119.377778,87|,3498.6666564941
6395,"Zhoushan Airport","Zhoushan",29.9342,122.362,6395|,3496.0
3355,"Canberra","Canberra",-35.306944,149.195,3355|,3490.0
2633,"Ten Cel Av Cesar Bombonato","Uberlandia",-18.882844,-48.225594,2633|,3486.0
2773,"Johan A Pengel Intl","Zandery",5.452831,-55.187783,2773|,3486.0
508,"Southend","UKH37",51.571389,0.695556,508|,3464.0
2891,"Robert L Bradshaw","Basse Terre",17.311194,-62.718667,2891|,3456.0
2848,"La Chinita Intl","Maracaibo",10.558208,-71.727856,2848|,3456.0
7490,"Al Najaf International Airport","Najaf",31.991667,44.404167,7490|,3440.0
1220,"A Coruna","ES111",43.302061,-8.377256,1220|,3436.0
630,"Vigra","NO053",62.560372,6.110164,630|647|651|4345|,3433.5999755859
2974,"Surgut","Surgut",61.343694,73.401842,2974|,3410.0
169,"Sioux Lookout","Sioux Lookout",50.113889,-91.905278,169|,3400.0
2941,"Dnipropetrovsk Intl","Dnepropetrovsk",48.357222,35.100556,2941|,3398.0
2522,"Santa Maria","Aracaju",-10.984,-37.070333,2522|,3392.0
1819,"Licenciado Manuel Crescencio Rejon Int","Merida",20.936981,-89.657672,1819|2849|,3384.0
1930,"Marsh Harbour","Marsh Harbor",26.511406,-77.083472,1930|,3360.0
1072,"Sale","Rabat",34.051467,-6.751519,1072|,3354.0
5804,"Misratah Airport","Misratah",32.325,15.061,5804|,3345.6666259766
6368,"Yulin Airport","Yulin",38.2692,109.731,6368|,3324.0
184,"Victoria Intl","Victoria",48.646944,-123.425833,184|4106|7405|,3318.0
2256,"Babelthuap","Babelthuap",7.367303,134.544278,2256|,3298.0
3146,"Port Blair","Port Blair",11.641161,92.729744,3146|,3280.0
1094,"Nouakchott","Nouakschott",18.097856,-15.947956,1094|,3274.0
3615,"Nome",1419977,64.512203,-165.445247,3615|7088|6715|6724|7193|7191|7192|7190|6723|7184|7187|7183|7185|7188|7186|7194|6736|7189|,3265.0
999,"Ndjamena Hassan Djamous","N'djamena",12.133689,15.034019,999|,3262.3333435059
1545,"Ronchi Dei Legionari","ITH43",45.8275,13.472222,1545|,3247.0
3932,"Chiang Rai Intl","Chiang Rai",19.952342,99.882928,3932|,3244.0
2554,"Cataratas Intl","Foz Do Iguacu",-25.59615,-54.487206,2554|,3244.0
6399,"Luzhou Airport","Luzhou",28.8522,105.393,6399|,3244.0
2714,"Rafael Nunez","Cartagena",10.442381,-75.512961,2714|,3242.0
2877,"Melville Hall","Dominica",15.547028,-61.3,2877|,3240.0
7898,"Huai An Lianshui Airport","Huai An",33.7772,119.1478,7898|,3240.0
1173,"Juba","Juba",4.872006,31.601117,1173|,3232.0
1470,"Aktio","EL631",38.925467,20.765311,1470|1445|,3220.0
4319,"Broome","Broome",-17.8,122.2,4319|,3200.0
3324,"Mount Isa","Mount Isa",-20.663889,139.488611,3324|,3200.0
3115,"Luang Phabang Intl","Luang Prabang",19.897914,102.160764,3115|,3174.0
3063,"Birsa Munda","Ranchi",23.31425,85.321675,3063|,3170.0
3020,"Raipur","Raipur",21.180406,81.738753,3020|,3168.0
6403,"Wanxian Airport","Wanxian",30.8361,108.406,6403|,3144.0
3319,"Alice Springs","Alice Springs",-23.806667,133.902222,3319|,3136.0
3943,"Kobe","Kobe",34.632778,135.223889,3943|,3119.0
1774,"Juan Manuel Galvez Intl","Roatan",16.316814,-86.522961,1774|,3108.0
4092,"Santarem","Santarem",-2.422431,-54.792789,4092|,3104.0
1070,"Angads","Oujda",34.78715,-1.923986,1070|,3088.0
1796,"Abraham Gonzalez Intl","Ciudad Juarez",31.636133,-106.428667,1796|,3082.0
6954,"Manzhouli","Manzhouli",49.566667,117.329444,6954|,3072.0
5687,"Aden Adde International Airport","Mogadishu",2.01444,45.3047,5687|7444|,3068.0
2575,"Presidente Castro Pinto","Joao Pessoa",-7.148381,-34.950681,2575|,3048.0
2581,"Londrina","Londrina",-23.333625,-51.130072,2581|,3046.0
2896,"Flamingo","Kralendijk",12.131044,-68.268511,2896|,3040.0
6008,"Cheongju International Airport","Chongju",36.7166,127.499119,6008|,3026.0
2935,"Kadala","Chita",52.026317,113.305556,2935|,3016.0
1629,"Lajes","PT200",38.761842,-27.090797,1629|1628|1634|1625|1617|1639|5793|1627|,3002.0
5435,"Tokua Airport","Tokua",-4.34046,152.38,5435|,3000.0
161,"Wabush","Wabush",52.921944,-66.864444,161|,3000.0
1743,"Tivat","ME000",42.404664,18.723286,1743|,2998.0
2651,"Cerro Moreno Intl","Antofagasta",-23.444478,-70.4451,2651|,2983.0
4334,"Mudanjiang","Mudanjiang",44.523889,129.568889,4334|3402|,2976.0
3084,"Varanasi","Varanasi",25.452358,82.859342,3084|,2974.0
2096,"Yenbo","Yenbo",24.144244,38.06335,2096|,2946.6666870117
1132,"Luxor Intl","Luxor",25.671028,32.706583,1132|,2946.6666259766
3081,"Amritsar","Amritsar",31.709594,74.797264,3081|,2934.0
4209,"Aeroporto de Porto Seguro","Porto Seguro",-16.438611,-39.080833,4209|,2922.0
188,"Goose Bay","Goose Bay",53.319168,-60.425833,188|,2920.0
1853,"C P A Carlos Rovirosa Intl","Villahermosa",17.997,-92.817361,1853|,2920.0
4357,"Atyrau","Atyrau",47.121944,51.821389,4357|,2896.0
3916,"El Tari","Kupang",-10.171583,123.671136,3916|,2888.0
1423,"Bale Mulhouse","FR422",47.589583,7.529914,1423|1307|1424|6810|,2884.0
1360,"Vias","FR813",43.323522,3.353903,1360|,2880.0
6344,"Datong Airport","Datong",40.0603,113.482,6344|,2876.0
270,"Mallam Aminu Intl","Kano",12.047589,8.524622,270|,2867.0
912,"Prince Said Ibrahim","Moroni",-11.533661,43.27185,912|5614|,2842.0
8949,"Mattala Rajapaksa Intl.","Mattala",6.284467,81.124128,8949|,2834.1666870117
5952,"Sulaymaniyah International Airport","Sulaymaniyah",35.5608,45.3147,5952|,2824.0
2938,"Mukhino","Ulan-ude",51.807764,107.437644,2938|,2824.0
6407,"Korla Airport","Korla",41.6978,86.1289,6407|,2812.0
2967,"Gumrak","Volgograd",48.782528,44.345544,2967|,2764.0
2089,"Tabuk","Tabuk",28.365417,36.618889,2089|,2750.0
6411,"Jiamusi Airport","Jiamusi",46.843394,130.465389,6411|,2748.0
2623,"Senador Petronio Portella","Teresina",-5.059942,-42.823478,2623|,2736.0
2812,"Teniente Alejandro Velasco Astete Intl","Cuzco",-13.535722,-71.938781,2812|,2725.0
7503,"Fuyang Airport","Fuyang",32.9,115.816667,7503|,2712.0
2452,"El Plumerillo","Mendoza",-32.831717,-68.792856,2452|,2708.0
3089,"Chandigarh","Chandigarh",30.673469,76.788542,3089|,2704.0
2649,"Diego Aracena Intl","Iquique",-20.535222,-70.181275,2649|,2702.0
6156,"Belgorod International Airport","Belgorod",50.6438,36.5901,6156|,2700.0
6189,"Cam Ranh Airport","Nha Trang",11.998153,109.219372,6189|8923|,2700.0
2123,"Rasht","Rasht",37.325314,49.605817,2123|,2700.0
5852,"Cayo Coco Airport","Cayo Coco",22.5132,-78.511,5852|,2698.0
2749,"Gustavo Rojas Pinilla","San Andres Island",12.583594,-81.711192,2749|,2690.0
2932,"Yelizovo","Petropavlovsk",53.167889,158.453669,2932|,2684.0
5562,"Robin Hood Doncaster Sheffield Airport","UKE31",53.474722,-1.004444,5562|,2680.0
2167,"Zahedan Intl","Zahedan",29.475686,60.906189,2167|,2680.0
1038,"Lubumbashi Intl","Lubumashi",-11.591333,27.530889,1038|,2674.0
3152,"Trichy","Tiruchirappalli",10.765364,78.709722,3152|,2668.0
1918,"Abel Santamaria","Santa Clara",22.492192,-79.943611,1918|1890|,2664.0
2429,"Iloilo","Iloilo",10.713044,122.545297,2429|,2662.0
2856,"General Manuel Carlos Piar","Guayana",8.288528,-62.760361,2856|,2660.0
2586,"Regional De Maringa Silvio Name Junior","Maringa",-23.476392,-52.016406,2586|,2640.0
4,"Nadzab","Nadzab",-6.569828,146.726242,4|,2640.0
2821,"General Jose Antonio Anzoategui Intl","Barcelona",10.107139,-64.689161,2821|7740|,2630.0
341,"Munster Osnabruck","DEA37",52.134642,7.684831,341|756|7541|7544|,2630.0
3336,"Hobart","Hobart",-42.836111,147.510278,3336|,2630.0
6152,"Urgench Airport","Urgench",41.5843,60.6417,6152|,2627.1666717529
1856,"Ixtapa Zihuatanejo Intl","Zihuatanejo",17.601569,-101.460536,1856|,2616.0
3267,"Sibu","Sibu",2.261603,111.985322,3267|,2608.0
6743,"Hami Airport","Hami",42.8414,93.6692,6743|,2600.0
2914,"Shymkent","Chimkent",42.364167,69.478889,2914|,2599.0
295,"Thyna","Sfax",34.717953,10.690972,295|,2591.0
90,"Fort Mcmurray","Fort Mcmurray",56.653333,-111.221944,90|,2590.6666259766
2710,"Ernesto Cortissoz","Barranquilla",10.889589,-74.780819,2710|,2590.0
1196,"Varna","BG331",43.232072,27.825106,1196|,2587.6666564941
6105,"Osnova International Airport","Kharkov",49.924786,36.289986,6105|,2583.0
1821,"General Francisco J Mujica Intl","Morelia",19.849944,-101.0255,1821|,2582.0
2234,"Basrah Intl","Basrah",30.549069,47.662142,2234|,2580.0
3050,"Imphal","Imphal",24.75995,93.896697,3050|,2576.0
2665,"El Tepual Intl","Puerto Montt",-41.438886,-73.093953,2665|,2570.0
6428,"Jing Gang Shan Airport","Ji An",26.8997,114.7375,6428|,2560.0
2030,"Queenstown","Queenstown International",-45.021111,168.739167,2030|,2550.0
3599,"Bethel",1419966,60.779778,-161.838,3599|5967|5964|7206|7096|6960|7093|7201|7213|7218|8200|8199|8201|7094|7099|7212|7240|8203|7095|7217|7238|3430|6720|7091|7239|7241|8202|3421|3427|8196|8197|8198|,2546.0
4148,"Luoyang Airport","Luoyang",34.41,112.28,4148|,2540.0
117,"Greater Moncton Intl","Moncton",46.112221,-64.678611,117|,2528.0
2802,"Rodriguez Ballon","Arequipa",-16.341072,-71.583083,2802|,2527.0
2893,"George F L Charles","Castries",14.020228,-60.992936,2893|,2520.0
4110,"Yibin","Yibin",28.800278,104.544444,4110|,2520.0
2981,"Samarkand","Samarkand",39.700547,66.983829,2981|,2517.0
6944,"Jining Airport","Jining",35.417,116.533,6944|,2504.0
1476,"Samos","EL412",37.689999,26.911667,1476|4191|,2500.0
220,"Annaba","Annaba",36.822225,7.809167,220|,2490.6666564941
2433,"Puerto Princesa","Puerto Princesa",9.742119,118.758731,2433|,2484.0
9327,"Comiso","ITG18",37.0,14.6144,9327|,2480.0
2729,"Olaya Herrera","Medellin",6.219958,-75.590519,2729|,2480.0
8235,"Sohag International","Sohag",26.341189,31.742983,8235|,2460.0
2584,"Maraba","Maraba",-5.368589,-49.138025,2584|,2456.0
632,"Alta","NO073",69.976111,23.371667,632|4325|4328|649|4327|637|4350|5589|4326|646|653|,2452.0000305176
3,"Mount Hagen","Mount Hagen",-5.826789,144.295861,3|,2440.0
3042,"Bhubaneshwar","Bhubaneswar",20.244364,85.817781,3042|,2436.3333129883
1845,"Torreon Intl","Torreon",25.568278,-103.410583,1845|,2408.0
641,"Evenes","NO071",68.4913,16.678108,641|634|652|662|5582|631|4252|5580|5587|5584|4349|5590|,2401.5999755859
2607,"Governador Jorge Teixeira De Oliveira","Porto Velho",-8.709294,-63.902281,2607|,2396.0
172,"Prince George","Prince George",53.889444,-122.678889,172|,2384.0
838,"Port Elizabeth Intl","Port Elizabeth",-33.984919,25.617275,838|,2347.0
6492,"Ain Arnat Airport","Setif",36.1781,5.32449,6492|,2336.0
2868,"Arturo Michelena Intl","Valencia",10.149733,-67.9284,2868|,2336.0
6149,"Fergana Airport","Fergana",40.3588,71.745,6149|,2322.0
2330,"Yonago Kitaro","Miho",35.492222,133.236389,2330|,2306.5
1785,"Jesus Teran Intl","Aguascalientes",21.705558,-102.317858,1785|,2300.0
3967,"Asmara Intl","Asmara",15.291853,38.910667,3967|,2284.0
6397,"Dachuan Airport","Dazhou",31.3,107.5,6397|,2280.0
3972,"Kopitnari","Kutaisi",42.176653,42.482583,3972|,2280.0
6955,"Wuhai","Wuhai",39.794444,106.799444,6955|,2268.0
3929,"Adi Sumarmo Wiryokusumo","Solo City",-7.516089,110.756892,3929|,2266.0
2925,"Mirny","Mirnyj",62.534689,114.038928,2925|,2240.0
6388,"Weifang Airport","Weifang",36.6467,119.119,6388|,2240.0
1783,"General Juan N Alvarez Intl","Acapulco",16.757061,-99.753953,1783|,2227.1999816895
4047,"Appleton",11540,44.257526,-88.507576,4047|,2220.0
6413,"Qiqihar Sanjiazi Airport","Qiqihar",47.239628,123.918131,6413|,2220.0
6352,"Changde Airport","Changde",28.9189,111.64,6352|,2216.0
2569,"Ilheus","Ilheus",-14.815964,-39.033197,2569|,2208.0
3249,"Mutiara","Palu",-0.918542,119.909642,3249|,2206.0
4189,"Muan","Muan",34.991389,126.382778,4189|,2200.0
1905,"Antonio Maceo Intl","Santiago De Cuba",19.969769,-75.835414,1905|,2195.0
1722,"Diyarbakir","TRC22",37.893897,40.201019,1722|,2194.799987793
3349,"Port Hedland Intl","Port Hedland",-20.377778,118.626389,3349|,2186.6666259766
3693,"Ralph Wien Mem",1419979,66.884678,-162.59855,3693|6755|7177|7178|7179|7181|6719|7117|7180|6725|7182|,2185.0
9,"Sondre Stromfjord","Sondrestrom",67.016969,-50.689325,9|,2180.0
4320,"Newcastle Airport","Newcastle",-32.78,151.83,4320|834|,2172.0
6187,"Buon Ma Thuot Airport","Buonmethuot",12.668311,108.120272,6187|,2160.0
881,"Sir Seretse Khama Intl","Gaberone",-24.555225,25.918208,881|,2160.0
8,"Nuuk","Godthaab",64.190922,-51.678064,8|,2160.0
1941,"Exuma Intl","Great Exuma",23.562631,-75.877958,1941|,2160.0
121,"Thunder Bay","Thunder Bay",48.371944,-89.323889,121|,2152.0
3038,"Agartala","Agartala",23.886978,91.24045,3038|,2140.0
9025,"Bijie Feixiong Airport","Bijie",27.253,105.426,9025|,2140.0
